input_db,output_db,gain_reduction_db,threshold,ratio,knee,attack_ms,release_ms
-30.0,-51.29,21.29,-0.79,3.0,,,
-27.5,-51.44,23.94,-0.79,3.0,,,
-25.0,-51.29,26.29,-0.79,3.0,,,
-22.5,-50.93,28.43,-0.79,3.0,,,
-20.0,-50.43,30.43,-0.79,3.0,,,
-17.5,-49.82,32.32,-0.79,3.0,,,
-15.0,-49.15,34.15,-0.79,3.0,,,
-12.5,-48.43,35.93,-0.79,3.0,,,
-10.0,-47.67,37.67,-0.79,3.0,,,
-7.5,-46.89,39.39,-0.79,3.0,,,
-5.0,-46.09,41.09,-0.79,3.0,,,
-2.5,-45.25,42.75,-0.79,3.0,,,
0.0,-44.31,44.31,-0.79,3.0,,,
-60.0,-63.01,3.01,-0.79,3.9,,,
-57.5,-60.51,3.01,-0.79,3.9,,,
-55.0,-58.13,3.13,-0.79,3.9,,,
-52.5,-55.95,3.45,-0.79,3.9,,,
-50.0,-53.98,3.98,-0.79,3.9,,,
-47.5,-52.21,4.71,-0.79,3.9,,,
-45.0,-50.64,5.64,-0.79,3.9,,,
-42.5,-49.41,6.91,-0.79,3.9,,,
-40.0,-49.76,9.76,-0.79,3.9,,,
-37.5,-50.59,13.09,-0.79,3.9,,,
-35.0,-51.63,16.63,-0.79,3.9,,,
-32.5,-52.66,20.16,-0.79,3.9,,,
-30.0,-53.51,23.51,-0.79,3.9,,,
-27.5,-53.98,26.48,-0.79,3.9,,,
-25.0,-54.11,29.11,-0.79,3.9,,,
-22.5,-54.0,31.5,-0.79,3.9,,,
-20.0,-53.74,33.74,-0.79,3.9,,,
-17.5,-53.36,35.86,-0.79,3.9,,,
-15.0,-52.9,37.9,-0.79,3.9,,,
-12.5,-52.39,39.89,-0.79,3.9,,,
-10.0,-51.84,41.84,-0.79,3.9,,,
-7.5,-51.26,43.76,-0.79,3.9,,,
-5.0,-50.66,45.66,-0.79,3.9,,,
-2.5,-50.02,47.52,-0.79,3.9,,,
0.0,-49.28,49.28,-0.79,3.9,,,
-60.0,-63.01,3.01,-0.79,4.8,,,
-57.5,-60.51,3.01,-0.79,4.8,,,
-55.0,-58.14,3.14,-0.79,4.8,,,
-52.5,-55.98,3.48,-0.79,4.8,,,
-50.0,-54.04,4.04,-0.79,4.8,,,
-47.5,-52.32,4.82,-0.79,4.8,,,
-45.0,-50.82,5.82,-0.79,4.8,,,
-42.5,-49.68,7.18,-0.79,4.8,,,
-40.0,-50.22,10.22,-0.79,4.8,,,
-37.5,-51.27,13.77,-0.79,4.8,,,
-35.0,-52.56,17.56,-0.79,4.8,,,
-32.5,-53.82,21.32,-0.79,4.8,,,
-30.0,-54.89,24.89,-0.79,4.8,,,
-27.5,-55.56,28.06,-0.79,4.8,,,
-25.0,-55.86,30.86,-0.79,4.8,,,
-22.5,-55.91,33.41,-0.79,4.8,,,
-20.0,-55.79,35.79,-0.79,4.8,,,
-17.5,-55.55,38.05,-0.79,4.8,,,
-15.0,-55.23,40.23,-0.79,4.8,,,
-12.5,-54.84,42.34,-0.79,4.8,,,
-10.0,-54.42,44.42,-0.79,4.8,,,
-7.5,-53.97,46.47,-0.79,4.8,,,
-5.0,-53.49,48.49,-0.79,4.8,,,
-2.5,-52.97,50.47,-0.79,4.8,,,
0.0,-52.36,52.36,-0.79,4.8,,,
-60.0,-63.01,3.01,-0.79,5.8,,,
-57.5,-60.51,3.01,-0.79,5.8,,,
-55.0,-58.14,3.14,-0.79,5.8,,,
-52.5,-56.0,3.5,-0.79,5.8,,,
-50.0,-54.09,4.09,-0.79,5.8,,,
-47.5,-52.4,4.9,-0.79,5.8,,,
-45.0,-50.94,5.94,-0.79,5.8,,,
-42.5,-49.86,7.36,-0.79,5.8,,,
-40.0,-50.53,10.53,-0.79,5.8,,,
-37.5,-51.73,14.23,-0.79,5.8,,,
-35.0,-53.17,18.17,-0.79,5.8,,,
-32.5,-54.59,22.09,-0.79,5.8,,,
-30.0,-55.81,25.81,-0.79,5.8,,,
-27.5,-56.61,29.11,-0.79,5.8,,,
-25.0,-57.03,32.03,-0.79,5.8,,,
-22.5,-57.19,34.69,-0.79,5.8,,,
-20.0,-57.16,37.16,-0.79,5.8,,,
-17.5,-57.02,39.52,-0.79,5.8,,,
-15.0,-56.78,41.78,-0.79,5.8,,,
-12.5,-56.49,43.99,-0.79,5.8,,,
-10.0,-56.15,46.15,-0.79,5.8,,,
-7.5,-55.78,48.28,-0.79,5.8,,,
-5.0,-55.38,50.38,-0.79,5.8,,,
-2.5,-54.95,52.45,-0.79,5.8,,,
0.0,-54.42,54.42,-0.79,5.8,,,
-60.0,-63.01,3.01,-0.79,6.7,,,
-57.5,-60.51,3.01,-0.79,6.7,,,
-55.0,-58.15,3.15,-0.79,6.7,,,
-52.5,-56.02,3.52,-0.79,6.7,,,
-50.0,-54.12,4.12,-0.79,6.7,,,
-47.5,-52.45,4.95,-0.79,6.7,,,
-45.0,-51.02,6.02,-0.79,6.7,,,
-42.5,-49.98,7.48,-0.79,6.7,,,
-40.0,-50.75,10.75,-0.79,6.7,,,
-37.5,-52.06,14.56,-0.79,6.7,,,
-35.0,-53.62,18.62,-0.79,6.7,,,
-32.5,-55.15,22.65,-0.79,6.7,,,
-30.0,-56.48,26.48,-0.79,6.7,,,
-27.5,-57.37,29.87,-0.79,6.7,,,
-25.0,-57.87,32.87,-0.79,6.7,,,
-22.5,-58.1,35.6,-0.79,6.7,,,
-20.0,-58.15,38.15,-0.79,6.7,,,
-17.5,-58.07,40.57,-0.79,6.7,,,
-15.0,-57.9,42.9,-0.79,6.7,,,
-12.5,-57.67,45.17,-0.79,6.7,,,
-10.0,-57.39,47.39,-0.79,6.7,,,
-7.5,-57.08,49.58,-0.79,6.7,,,
-5.0,-56.74,51.74,-0.79,6.7,,,
-2.5,-56.37,53.87,-0.79,6.7,,,
0.0,-55.89,55.89,-0.79,6.7,,,
-60.0,-63.01,3.01,-0.79,7.7,,,
-57.5,-60.51,3.01,-0.79,7.7,,,
-55.0,-58.15,3.15,-0.79,7.7,,,
-52.5,-56.03,3.53,-0.79,7.7,,,
-50.0,-54.14,4.14,-0.79,7.7,,,
-47.5,-52.5,5.0,-0.79,7.7,,,
-45.0,-51.09,6.09,-0.79,7.7,,,
-42.5,-50.08,7.58,-0.79,7.7,,,
-40.0,-50.91,10.91,-0.79,7.7,,,
-37.5,-52.31,14.81,-0.79,7.7,,,
-35.0,-53.96,18.96,-0.79,7.7,,,
-32.5,-55.57,23.07,-0.79,7.7,,,
-30.0,-56.98,26.98,-0.79,7.7,,,
-27.5,-57.94,30.44,-0.79,7.7,,,
-25.0,-58.51,33.51,-0.79,7.7,,,
-22.5,-58.8,36.3,-0.79,7.7,,,
-20.0,-58.9,38.9,-0.79,7.7,,,
-17.5,-58.86,41.36,-0.79,7.7,,,
-15.0,-58.74,43.74,-0.79,7.7,,,
-12.5,-58.56,46.06,-0.79,7.7,,,
-10.0,-58.33,48.33,-0.79,7.7,,,
-7.5,-58.06,50.56,-0.79,7.7,,,
-5.0,-57.77,52.77,-0.79,7.7,,,
-2.5,-57.44,54.94,-0.79,7.7,,,
0.0,-57.01,57.01,-0.79,7.7,,,
-60.0,-63.01,3.01,-0.79,8.6,,,
-57.5,-60.51,3.01,-0.79,8.6,,,
-55.0,-58.15,3.15,-0.79,8.6,,,
-52.5,-56.03,3.53,-0.79,8.6,,,
-50.0,-54.16,4.16,-0.79,8.6,,,
-47.5,-52.53,5.03,-0.79,8.6,,,
-45.0,-51.14,6.14,-0.79,8.6,,,
-42.5,-50.16,7.66,-0.79,8.6,,,
-40.0,-51.04,11.04,-0.79,8.6,,,
-37.5,-52.5,15.0,-0.79,8.6,,,
-35.0,-54.21,19.21,-0.79,8.6,,,
-32.5,-55.89,23.39,-0.79,8.6,,,
-30.0,-57.36,27.36,-0.79,8.6,,,
-27.5,-58.38,30.88,-0.79,8.6,,,
-25.0,-58.99,33.99,-0.79,8.6,,,
-22.5,-59.32,36.82,-0.79,8.6,,,
-20.0,-59.46,39.46,-0.79,8.6,,,
-17.5,-59.47,41.97,-0.79,8.6,,,
-15.0,-59.39,44.39,-0.79,8.6,,,
-12.5,-59.23,46.73,-0.79,8.6,,,
-10.0,-59.04,49.04,-0.79,8.6,,,
-7.5,-58.81,51.31,-0.79,8.6,,,
-5.0,-58.55,53.55,-0.79,8.6,,,
-2.5,-58.25,55.75,-0.79,8.6,,,
0.0,-57.86,57.86,-0.79,8.6,,,
-60.0,-63.01,3.01,-0.79,9.6,,,
-57.5,-60.51,3.01,-0.79,9.6,,,
-55.0,-58.15,3.15,-0.79,9.6,,,
-52.5,-56.04,3.54,-0.79,9.6,,,
-50.0,-54.18,4.18,-0.79,9.6,,,
-47.5,-52.55,5.05,-0.79,9.6,,,
-45.0,-51.18,6.18,-0.79,9.6,,,
-42.5,-50.22,7.72,-0.79,9.6,,,
-40.0,-51.15,11.15,-0.79,9.6,,,
-37.5,-52.66,15.16,-0.79,9.6,,,
-35.0,-54.43,19.43,-0.79,9.6,,,
-32.5,-56.16,23.66,-0.79,9.6,,,
-30.0,-57.68,27.68,-0.79,9.6,,,
-27.5,-58.75,31.25,-0.79,9.6,,,
-25.0,-59.4,34.4,-0.79,9.6,,,
-22.5,-59.77,37.27,-0.79,9.6,,,
-20.0,-59.94,39.94,-0.79,9.6,,,
-17.5,-59.98,42.48,-0.79,9.6,,,
-15.0,-59.92,44.92,-0.79,9.6,,,
-12.5,-59.8,47.3,-0.79,9.6,,,
-10.0,-59.63,49.63,-0.79,9.6,,,
-7.5,-59.43,51.93,-0.79,9.6,,,
-5.0,-59.2,54.2,-0.79,9.6,,,
-2.5,-58.94,56.44,-0.79,9.6,,,
0.0,-58.57,58.57,-0.79,9.6,,,
-60.0,-63.01,3.01,-0.79,10.5,,,
-57.5,-60.51,3.01,-0.79,10.5,,,
-55.0,-58.16,3.16,-0.79,10.5,,,
-52.5,-56.05,3.55,-0.79,10.5,,,
-50.0,-54.19,4.19,-0.79,10.5,,,
-47.5,-52.57,5.07,-0.79,10.5,,,
-45.0,-51.21,6.21,-0.79,10.5,,,
-42.5,-50.27,7.77,-0.79,10.5,,,
-40.0,-51.23,11.23,-0.79,10.5,,,
-37.5,-52.78,15.28,-0.79,10.5,,,
-35.0,-54.59,19.59,-0.79,10.5,,,
-32.5,-56.37,23.87,-0.79,10.5,,,
-30.0,-57.93,27.93,-0.79,10.5,,,
-27.5,-59.03,31.53,-0.79,10.5,,,
-25.0,-59.71,34.71,-0.79,10.5,,,
-22.5,-60.11,37.61,-0.79,10.5,,,
-20.0,-60.31,40.31,-0.79,10.5,,,
-17.5,-60.37,42.87,-0.79,10.5,,,
-15.0,-60.34,45.34,-0.79,10.5,,,
-12.5,-60.24,47.74,-0.79,10.5,,,
-10.0,-60.1,50.1,-0.79,10.5,,,
-7.5,-59.92,52.42,-0.79,10.5,,,
-5.0,-59.71,54.71,-0.79,10.5,,,
-2.5,-59.46,56.96,-0.79,10.5,,,
0.0,-59.12,59.12,-0.79,10.5,,,
-60.0,-63.01,3.01,-0.79,11.5,,,
-57.5,-60.51,3.01,-0.79,11.5,,,
-55.0,-58.16,3.16,-0.79,11.5,,,
-52.5,-56.05,3.55,-0.79,11.5,,,
-50.0,-54.2,4.2,-0.79,11.5,,,
-47.5,-52.59,5.09,-0.79,11.5,,,
-45.0,-51.24,6.24,-0.79,11.5,,,
-42.5,-50.31,7.81,-0.79,11.5,,,
-40.0,-51.3,11.3,-0.79,11.5,,,
-37.5,-52.88,15.38,-0.79,11.5,,,
-35.0,-54.73,19.73,-0.79,11.5,,,
-32.5,-56.55,24.05,-0.79,11.5,,,
-30.0,-58.14,28.14,-0.79,11.5,,,
-27.5,-59.27,31.77,-0.79,11.5,,,
-25.0,-59.98,34.98,-0.79,11.5,,,
-22.5,-60.4,37.9,-0.79,11.5,,,
-20.0,-60.62,40.62,-0.79,11.5,,,
-17.5,-60.7,43.2,-0.79,11.5,,,
-15.0,-60.69,45.69,-0.79,11.5,,,
-12.5,-60.62,48.12,-0.79,11.5,,,
-10.0,-60.49,50.49,-0.79,11.5,,,
-7.5,-60.33,52.83,-0.79,11.5,,,
-5.0,-60.14,55.14,-0.79,11.5,,,
-2.5,-59.91,57.41,-0.79,11.5,,,
0.0,-59.59,59.59,-0.79,11.5,,,
-60.0,-63.01,3.01,-0.79,12.4,,,
-57.5,-60.51,3.01,-0.79,12.4,,,
-55.0,-58.16,3.16,-0.79,12.4,,,
-52.5,-56.06,3.56,-0.79,12.4,,,
-50.0,-54.21,4.21,-0.79,12.4,,,
-47.5,-52.61,5.11,-0.79,12.4,,,
-45.0,-51.26,6.26,-0.79,12.4,,,
-42.5,-50.34,7.84,-0.79,12.4,,,
-40.0,-51.36,11.36,-0.79,12.4,,,
-37.5,-52.97,15.47,-0.79,12.4,,,
-35.0,-54.85,19.85,-0.79,12.4,,,
-32.5,-56.7,24.2,-0.79,12.4,,,
-30.0,-58.32,28.32,-0.79,12.4,,,
-27.5,-59.48,31.98,-0.79,12.4,,,
-25.0,-60.21,35.21,-0.79,12.4,,,
-22.5,-60.65,38.15,-0.79,12.4,,,
-20.0,-60.89,40.89,-0.79,12.4,,,
-17.5,-60.99,43.49,-0.79,12.4,,,
-15.0,-61.0,46.0,-0.79,12.4,,,
-12.5,-60.94,48.44,-0.79,12.4,,,
-10.0,-60.83,50.83,-0.79,12.4,,,
-7.5,-60.68,53.18,-0.79,12.4,,,
-5.0,-60.51,55.51,-0.79,12.4,,,
-2.5,-60.3,57.8,-0.79,12.4,,,
0.0,-59.99,59.99,-0.79,12.4,,,
-60.0,-63.01,3.01,-0.79,13.4,,,
-57.5,-60.51,3.01,-0.79,13.4,,,
-55.0,-58.16,3.16,-0.79,13.4,,,
-52.5,-56.06,3.56,-0.79,13.4,,,
-50.0,-54.21,4.21,-0.79,13.4,,,
-47.5,-52.62,5.12,-0.79,13.4,,,
-45.0,-51.28,6.28,-0.79,13.4,,,
-42.5,-50.37,7.87,-0.79,13.4,,,
-40.0,-51.42,11.42,-0.79,13.4,,,
-37.5,-53.05,15.55,-0.79,13.4,,,
-35.0,-54.96,19.96,-0.79,13.4,,,
-32.5,-56.84,24.34,-0.79,13.4,,,
-30.0,-58.48,28.48,-0.79,13.4,,,
-27.5,-59.66,32.16,-0.79,13.4,,,
-25.0,-60.41,35.41,-0.79,13.4,,,
-22.5,-60.87,38.37,-0.79,13.4,,,
-20.0,-61.13,41.13,-0.79,13.4,,,
-17.5,-61.25,43.75,-0.79,13.4,,,
-15.0,-61.27,46.27,-0.79,13.4,,,
-12.5,-61.22,48.72,-0.79,13.4,,,
-10.0,-61.13,51.13,-0.79,13.4,,,
-7.5,-61.0,53.5,-0.79,13.4,,,
-5.0,-60.84,55.84,-0.79,13.4,,,
-2.5,-60.64,58.14,-0.79,13.4,,,
0.0,-60.34,60.34,-0.79,13.4,,,
-60.0,-63.01,3.01,-0.79,14.3,,,
-57.5,-60.51,3.01,-0.79,14.3,,,
-55.0,-58.16,3.16,-0.79,14.3,,,
-52.5,-56.06,3.56,-0.79,14.3,,,
-50.0,-54.22,4.22,-0.79,14.3,,,
-47.5,-52.63,5.13,-0.79,14.3,,,
-45.0,-51.3,6.3,-0.79,14.3,,,
-42.5,-50.4,7.9,-0.79,14.3,,,
-40.0,-51.46,11.46,-0.79,14.3,,,
-37.5,-53.12,15.62,-0.79,14.3,,,
-35.0,-55.05,20.05,-0.79,14.3,,,
-32.5,-56.94,24.44,-0.79,14.3,,,
-30.0,-58.61,28.61,-0.79,14.3,,,
-27.5,-59.81,32.31,-0.79,14.3,,,
-25.0,-60.57,35.57,-0.79,14.3,,,
-22.5,-61.05,38.55,-0.79,14.3,,,
-20.0,-61.32,41.32,-0.79,14.3,,,
-17.5,-61.45,43.95,-0.79,14.3,,,
-15.0,-61.48,46.48,-0.79,14.3,,,
-12.5,-61.45,48.95,-0.79,14.3,,,
-10.0,-61.37,51.37,-0.79,14.3,,,
-7.5,-61.25,53.75,-0.79,14.3,,,
-5.0,-61.1,56.1,-0.79,14.3,,,
-2.5,-60.92,58.42,-0.79,14.3,,,
0.0,-60.63,60.63,-0.79,14.3,,,
-60.0,-63.01,3.01,-0.79,15.3,,,
-57.5,-60.51,3.01,-0.79,15.3,,,
-55.0,-58.16,3.16,-0.79,15.3,,,
-52.5,-56.06,3.56,-0.79,15.3,,,
-50.0,-54.23,4.23,-0.79,15.3,,,
-47.5,-52.64,5.14,-0.79,15.3,,,
-45.0,-51.32,6.32,-0.79,15.3,,,
-42.5,-50.42,7.92,-0.79,15.3,,,
-40.0,-51.5,11.5,-0.79,15.3,,,
-37.5,-53.18,15.68,-0.79,15.3,,,
-35.0,-55.13,20.13,-0.79,15.3,,,
-32.5,-57.04,24.54,-0.79,15.3,,,
-30.0,-58.73,28.73,-0.79,15.3,,,
-27.5,-59.94,32.44,-0.79,15.3,,,
-25.0,-60.72,35.72,-0.79,15.3,,,
-22.5,-61.21,38.71,-0.79,15.3,,,
-20.0,-61.49,41.49,-0.79,15.3,,,
-17.5,-61.63,44.13,-0.79,15.3,,,
-15.0,-61.68,46.68,-0.79,15.3,,,
-12.5,-61.66,49.16,-0.79,15.3,,,
-10.0,-61.58,51.58,-0.79,15.3,,,
-7.5,-61.47,53.97,-0.79,15.3,,,
-5.0,-61.34,56.34,-0.79,15.3,,,
-2.5,-61.16,58.66,-0.79,15.3,,,
0.0,-60.89,60.89,-0.79,15.3,,,
-60.0,-63.01,3.01,-0.79,16.2,,,
-57.5,-60.51,3.01,-0.79,16.2,,,
-55.0,-58.16,3.16,-0.79,16.2,,,
-52.5,-56.07,3.57,-0.79,16.2,,,
-50.0,-54.23,4.23,-0.79,16.2,,,
-47.5,-52.65,5.15,-0.79,16.2,,,
-45.0,-51.33,6.33,-0.79,16.2,,,
-42.5,-50.44,7.94,-0.79,16.2,,,
-40.0,-51.53,11.53,-0.79,16.2,,,
-37.5,-53.23,15.73,-0.79,16.2,,,
-35.0,-55.2,20.2,-0.79,16.2,,,
-32.5,-57.13,24.63,-0.79,16.2,,,
-30.0,-58.83,28.83,-0.79,16.2,,,
-27.5,-60.06,32.56,-0.79,16.2,,,
-25.0,-60.85,35.85,-0.79,16.2,,,
-22.5,-61.35,38.85,-0.79,16.2,,,
-20.0,-61.65,41.65,-0.79,16.2,,,
-17.5,-61.8,44.3,-0.79,16.2,,,
-15.0,-61.85,46.85,-0.79,16.2,,,
-12.5,-61.84,49.34,-0.79,16.2,,,
-10.0,-61.78,51.78,-0.79,16.2,,,
-7.5,-61.68,54.18,-0.79,16.2,,,
-5.0,-61.55,56.55,-0.79,16.2,,,
-2.5,-61.39,58.89,-0.79,16.2,,,
0.0,-61.12,61.12,-0.79,16.2,,,
-60.0,-63.01,3.01,-0.79,17.2,,,
-57.5,-60.51,3.01,-0.79,17.2,,,
-55.0,-58.16,3.16,-0.79,17.2,,,
-52.5,-56.07,3.57,-0.79,17.2,,,
-50.0,-54.23,4.23,-0.79,17.2,,,
-47.5,-52.66,5.16,-0.79,17.2,,,
-45.0,-51.34,6.34,-0.79,17.2,,,
-42.5,-50.46,7.96,-0.79,17.2,,,
-40.0,-51.56,11.56,-0.79,17.2,,,
-37.5,-53.28,15.78,-0.79,17.2,,,
-35.0,-55.26,20.26,-0.79,17.2,,,
-32.5,-57.21,24.71,-0.79,17.2,,,
-30.0,-58.93,28.93,-0.79,17.2,,,
-27.5,-60.17,32.67,-0.79,17.2,,,
-25.0,-60.98,35.98,-0.79,17.2,,,
-22.5,-61.48,38.98,-0.79,17.2,,,
-20.0,-61.79,41.79,-0.79,17.2,,,
-17.5,-61.95,44.45,-0.79,17.2,,,
-15.0,-62.02,47.02,-0.79,17.2,,,
-12.5,-62.01,49.51,-0.79,17.2,,,
-10.0,-61.96,51.96,-0.79,17.2,,,
-7.5,-61.86,54.36,-0.79,17.2,,,
-5.0,-61.75,56.75,-0.79,17.2,,,
-2.5,-61.59,59.09,-0.79,17.2,,,
0.0,-61.33,61.33,-0.79,17.2,,,
-60.0,-63.01,3.01,-0.79,18.1,,,
-57.5,-60.51,3.01,-0.79,18.1,,,
-55.0,-58.16,3.16,-0.79,18.1,,,
-52.5,-56.07,3.57,-0.79,18.1,,,
-50.0,-54.24,4.24,-0.79,18.1,,,
-47.5,-52.67,5.17,-0.79,18.1,,,
-45.0,-51.35,6.35,-0.79,18.1,,,
-42.5,-50.47,7.97,-0.79,18.1,,,
-40.0,-51.59,11.59,-0.79,18.1,,,
-37.5,-53.32,15.82,-0.79,18.1,,,
-35.0,-55.32,20.32,-0.79,18.1,,,
-32.5,-57.28,24.78,-0.79,18.1,,,
-30.0,-59.01,29.01,-0.79,18.1,,,
-27.5,-60.26,32.76,-0.79,18.1,,,
-25.0,-61.08,36.08,-0.79,18.1,,,
-22.5,-61.6,39.1,-0.79,18.1,,,
-20.0,-61.91,41.91,-0.79,18.1,,,
-17.5,-62.08,44.58,-0.79,18.1,,,
-15.0,-62.15,47.15,-0.79,18.1,,,
-12.5,-62.15,49.65,-0.79,18.1,,,
-10.0,-62.11,52.11,-0.79,18.1,,,
-7.5,-62.02,54.52,-0.79,18.1,,,
-5.0,-61.91,56.91,-0.79,18.1,,,
-2.5,-61.76,59.26,-0.79,18.1,,,
0.0,-61.51,61.51,-0.79,18.1,,,
-60.0,-63.01,3.01,-0.79,19.1,,,
-57.5,-60.51,3.01,-0.79,19.1,,,
-55.0,-58.16,3.16,-0.79,19.1,,,
-52.5,-56.07,3.57,-0.79,19.1,,,
-50.0,-54.24,4.24,-0.79,19.1,,,
-47.5,-52.67,5.17,-0.79,19.1,,,
-45.0,-51.36,6.36,-0.79,19.1,,,
-42.5,-50.49,7.99,-0.79,19.1,,,
-40.0,-51.62,11.62,-0.79,19.1,,,
-37.5,-53.35,15.85,-0.79,19.1,,,
-35.0,-55.36,20.36,-0.79,19.1,,,
-32.5,-57.34,24.84,-0.79,19.1,,,
-30.0,-59.08,29.08,-0.79,19.1,,,
-27.5,-60.34,32.84,-0.79,19.1,,,
-25.0,-61.17,36.17,-0.79,19.1,,,
-22.5,-61.7,39.2,-0.79,19.1,,,
-20.0,-62.01,42.01,-0.79,19.1,,,
-17.5,-62.19,44.69,-0.79,19.1,,,
-15.0,-62.27,47.27,-0.79,19.1,,,
-12.5,-62.28,49.78,-0.79,19.1,,,
-10.0,-62.24,52.24,-0.79,19.1,,,
-7.5,-62.16,54.66,-0.79,19.1,,,
-5.0,-62.06,57.06,-0.79,19.1,,,
-2.5,-61.92,59.42,-0.79,19.1,,,
0.0,-61.67,61.67,-0.79,19.1,,,
-60.0,-63.01,3.01,-0.79,20.0,,,
-57.5,-60.51,3.01,-0.79,20.0,,,
-55.0,-58.16,3.16,-0.79,20.0,,,
-52.5,-56.07,3.57,-0.79,20.0,,,
-50.0,-54.25,4.25,-0.79,20.0,,,
-47.5,-52.68,5.18,-0.79,20.0,,,
-45.0,-51.37,6.37,-0.79,20.0,,,
-42.5,-50.5,8.0,-0.79,20.0,,,
-40.0,-51.64,11.64,-0.79,20.0,,,
-37.5,-53.39,15.89,-0.79,20.0,,,
-35.0,-55.41,20.41,-0.79,20.0,,,
-32.5,-57.4,24.9,-0.79,20.0,,,
-30.0,-59.15,29.15,-0.79,20.0,,,
-27.5,-60.42,32.92,-0.79,20.0,,,
-25.0,-61.26,36.26,-0.79,20.0,,,
-22.5,-61.79,39.29,-0.79,20.0,,,
-20.0,-62.12,42.12,-0.79,20.0,,,
-17.5,-62.3,44.8,-0.79,20.0,,,
-15.0,-62.39,47.39,-0.79,20.0,,,
-12.5,-62.4,49.9,-0.79,20.0,,,
-10.0,-62.37,52.37,-0.79,20.0,,,
-7.5,-62.3,54.8,-0.79,20.0,,,
-5.0,-62.2,57.2,-0.79,20.0,,,
-2.5,-62.06,59.56,-0.79,20.0,,,
0.0,-61.82,61.82,-0.79,20.0,,,
-60.0,-63.01,3.01,-0.58,2.0,,,
-57.5,-60.51,3.01,-0.58,2.0,,,
-55.0,-58.01,3.01,-0.58,2.0,,,
-52.5,-55.51,3.01,-0.58,2.0,,,
-50.0,-53.06,3.06,-0.58,2.0,,,
-47.5,-50.75,3.25,-0.58,2.0,,,
-45.0,-48.58,3.58,-0.58,2.0,,,
-42.5,-46.63,4.13,-0.58,2.0,,,
-40.0,-45.51,5.51,-0.58,2.0,,,
-37.5,-44.83,7.33,-0.58,2.0,,,
-35.0,-44.67,9.67,-0.58,2.0,,,
-32.5,-44.55,12.05,-0.58,2.0,,,
-30.0,-44.32,14.32,-0.58,2.0,,,
-27.5,-43.84,16.34,-0.58,2.0,,,
-25.0,-43.12,18.12,-0.58,2.0,,,
-22.5,-42.25,19.75,-0.58,2.0,,,
-20.0,-41.26,21.26,-0.58,2.0,,,
-17.5,-40.21,22.71,-0.58,2.0,,,
-15.0,-39.1,24.1,-0.58,2.0,,,
-12.5,-37.95,25.45,-0.58,2.0,,,
-10.0,-36.78,26.78,-0.58,2.0,,,
-7.5,-35.59,28.09,-0.58,2.0,,,
-5.0,-34.38,29.38,-0.58,2.0,,,
-2.5,-33.13,30.63,-0.58,2.0,,,
0.0,-31.79,31.79,-0.58,2.0,,,
-60.0,-63.01,3.01,-0.58,3.0,,,
-57.5,-60.51,3.01,-0.58,3.0,,,
-55.0,-58.01,3.01,-0.58,3.0,,,
-52.5,-55.51,3.01,-0.58,3.0,,,
-50.0,-53.07,3.07,-0.58,3.0,,,
-47.5,-50.83,3.33,-0.58,3.0,,,
-45.0,-48.77,3.77,-0.58,3.0,,,
-42.5,-46.99,4.49,-0.58,3.0,,,
-40.0,-46.32,6.32,-0.58,3.0,,,
-37.5,-46.23,8.73,-0.58,3.0,,,
-35.0,-46.82,11.82,-0.58,3.0,,,
-32.5,-47.48,14.98,-0.58,3.0,,,
-30.0,-47.97,17.97,-0.58,3.0,,,
-27.5,-48.13,20.63,-0.58,3.0,,,
-25.0,-47.99,22.99,-0.58,3.0,,,
-22.5,-47.63,25.13,-0.58,3.0,,,
-20.0,-47.13,27.13,-0.58,3.0,,,
-17.5,-46.53,29.03,-0.58,3.0,,,
-15.0,-45.86,30.86,-0.58,3.0,,,
-12.5,-45.14,32.64,-0.58,3.0,,,
-10.0,-44.39,34.39,-0.58,3.0,,,
-7.5,-43.61,36.11,-0.58,3.0,,,
-5.0,-42.81,37.81,-0.58,3.0,,,
-2.5,-41.97,39.47,-0.58,3.0,,,
0.0,-41.03,41.03,-0.58,3.0,,,
-60.0,-63.01,3.01,-0.58,3.9,,,
-57.5,-60.51,3.01,-0.58,3.9,,,
-55.0,-58.01,3.01,-0.58,3.9,,,
-52.5,-55.51,3.01,-0.58,3.9,,,
-50.0,-53.08,3.08,-0.58,3.9,,,
-47.5,-50.86,3.36,-0.58,3.9,,,
-45.0,-48.86,3.86,-0.58,3.9,,,
-42.5,-47.17,4.67,-0.58,3.9,,,
-40.0,-46.73,6.73,-0.58,3.9,,,
-37.5,-46.93,9.43,-0.58,3.9,,,
-35.0,-47.9,12.9,-0.58,3.9,,,
-32.5,-48.94,16.44,-0.58,3.9,,,
-30.0,-49.79,19.79,-0.58,3.9,,,
-27.5,-50.27,22.77,-0.58,3.9,,,
-25.0,-50.41,25.41,-0.58,3.9,,,
-22.5,-50.31,27.81,-0.58,3.9,,,
-20.0,-50.05,30.05,-0.58,3.9,,,
-17.5,-49.67,32.17,-0.58,3.9,,,
-15.0,-49.22,34.22,-0.58,3.9,,,
-12.5,-48.71,36.21,-0.58,3.9,,,
-10.0,-48.17,38.17,-0.58,3.9,,,
-7.5,-47.59,40.09,-0.58,3.9,,,
-5.0,-46.99,41.99,-0.58,3.9,,,
-2.5,-46.36,43.86,-0.58,3.9,,,
